name,email,country,language,city,instagram,twitter,phone,organization,type,notes
Vandana Shiva,,IND,hi,Delhi,@drvandanashiva,@drvandanashiva,,Navdanya,activist,Renowned environmental activist and author
Sunita Narain,,IND,hi,Delhi,@sunitanarain.cse,not_sure,,Centre for Science and Environment,activist,"Director of CSE, climate change advocate"
Ravi Agarwal,,IND,hi,Delhi,@thedelhiwalla,not_sure,,Toxics Link,activist,Environmental activist focused on waste management
Chintan Environmental Research and Action Group,,IND,hi,Delhi,@chintan_india,@ChintanIndia,,Chintan,activist,Works on waste management and recycling
Bhavreen Kandhari,,IND,hi,Delhi,@bhavreenmk,not_sure,,Warrior Moms,activist,"Environmental activist, co-founder of Warrior Moms"
Ridhima Pandey,,IND,hi,Delhi,@ridhimapandey,not_sure,,,activist,"Young climate activist, known for UN petition"
Kehkashan Basu,,IND,hi,Delhi,@kehkashanb,@KehkashanBasu,,Green Hope Foundation,activist,"Youth environmental activist, founder of Green Hope"
Sambhavna Seth,,IND,hi,Delhi,@sambhavnasethofficial,@sambhavnaseth,,,activist,Promotes environmental awareness through social media
Delhi Greens,,IND,hi,Delhi,@delhigreens,@DelhiGreens,,Delhi Greens,activist,NGO focused on urban sustainability
Ravi Kalra,,IND,hi,Delhi,@ravikalra,not_sure,,The Earth Saviours Foundation,activist,Founder of The Earth Saviours Foundation
Aarushi Bansal,,IND,hi,Delhi,@aarushibansal,not_sure,,,activist,Climate activist and public speaker
Srishti Bakshi,,IND,hi,Delhi,@srishtibakshi,@srishtibakshi,,CrossBow Miles,activist,Walked across India for women's safety and environment
Sandeep Chachra,,IND,hi,Delhi,@sandeepchachra,not_sure,,ActionAid India,activist,Executive Director of ActionAid India
Kanchi Kohli,,IND,hi,Delhi,@kanchikohli,not_sure,,Centre for Policy Research,activist,Researcher on environmental governance
Ravi Singh,,IND,hi,Delhi,@ravisingh_wwf,not_sure,,WWF India,activist,"CEO of WWF India, conservationist"
Anumita Roychowdhury,,IND,hi,Delhi,@anumitaroychowdhury,not_sure,,Centre for Science and Environment,activist,Air pollution and climate change expert
Siddharth Agarwal,,IND,hi,Delhi,@siddharthagarwal,not_sure,,Veditum India Foundation,activist,Focuses on river conservation and water issues
Kritika Pandey,,IND,hi,Delhi,@kritikapandey,not_sure,,,activist,Climate activist and writer
Amitabh Behar,,IND,hi,Delhi,@amitabhbehar,not_sure,,Oxfam India,activist,"CEO of Oxfam India, social justice advocate"
Sonal Kapoor,,IND,hi,Delhi,@sonalkapoor,not_sure,,Protsahan India Foundation,activist,Works on child rights and education
Ravi Chellam,,IND,hi,Delhi,@ravichellam,not_sure,,Metastring Foundation,activist,Wildlife conservationist and researcher
Richa Singh,,IND,hi,Delhi,@richasingh,not_sure,,Youth Ki Awaaz,activist,"Co-founder of Youth Ki Awaaz, social issues advocate"
Aparajita Bharti,,IND,hi,Delhi,@aparajitabharti,not_sure,,Young Leaders for Active Citizenship,activist,"Co-founder of YLAC, policy and governance expert"
Gaurav Gupta,,IND,hi,Delhi,@gauravgupta,not_sure,,Dalberg Advisors,activist,Focuses on sustainable development and policy
Anjali Bhardwaj,,IND,hi,Delhi,@anjalibhardwaj,not_sure,,National Campaign for People's Right to Information,activist,RTI activist and transparency advocate
Kumar Sambhav Shrivastava,,IND,hi,Delhi,@kumarsambhav,not_sure,,Land Conflict Watch,activist,Journalist and environmental activist
Aparna Bhat,,IND,hi,Delhi,@aparnabhat,not_sure,,Lawyer and Activist,activist,Focuses on women's rights and environment
Rohit Prajapati,,IND,hi,Delhi,@rohitprajapati,not_sure,,Paryavaran Suraksha Samiti,activist,Environmental activist and researcher
