name,email,country,language,city,instagram,twitter,phone,organization,type,notes
Hugo Clément,,FRA,fr,Paris,@hugoclementk,@hugoclement,,Konbini,journalist,Environmental journalist and activist
Audrey Garric,,FRA,fr,Paris,@audreygarric,@audreygarric,,Le Monde,journalist,Covers climate and biodiversity
Fanny Agostini,,FRA,fr,Paris,@fannyagostini,@fannyagostini,,France Télévisions,journalist,Focuses on climate change reporting
Valérie Masson-Delmotte,,FRA,fr,Paris,@valerie_masson_delmotte,@valmasdel,,IPCC,journalist,Climate scientist and communicator
Gilles Luneau,,FRA,fr,Paris,@gillesluneau,not_sure,,Reporterre,journalist,Investigative journalist on environmental issues
Anne-Sophie Novel,,FRA,fr,Paris,@annesophienovel,@SoAnn,,Freelance,journalist,Writes on sustainable development
Julien Le Bot,,FRA,fr,Paris,@julienlebot,not_sure,,France Culture,journalist,Covers geopolitics and climate
Sophie Chapelle,,FRA,fr,Paris,@sophiechapelle,not_sure,,Basta!,journalist,Focus on environmental justice
Nabil Wakim,,FRA,fr,Paris,@nabilwakim,@nabilwakim,,Le Monde,journalist,Covers energy transition
Emmanuelle Ducros,,FRA,fr,Paris,@emmanuelleducros,@emma_ducros,,L'Opinion,journalist,Writes on agriculture and climate
Pierre Gilbert,,FRA,fr,Paris,@pierregilbert,not_sure,,Usbek & Rica,journalist,Focus on future of climate
Camille Etienne,,FRA,fr,Paris,@graine_de_possible,@CamilleEtienne_,,Activist,journalist,Climate activist and communicator
Frédéric Denhez,,FRA,fr,Paris,@fredericdenhez,not_sure,,France Inter,journalist,Environmental journalist and author
Juliette Nouel,,FRA,fr,Paris,@juliettenouel,not_sure,,Freelance,journalist,Covers climate policies
Arnaud Gonzague,,FRA,fr,Paris,@arnaudgonzague,not_sure,,L'Obs,journalist,Writes on environmental issues
Marie-Monique Robin,,FRA,fr,Paris,@mariemonique.robin,not_sure,,Freelance,journalist,Investigative journalist on ecology
Baptiste Giraud,,FRA,fr,Paris,@baptistegiraud,not_sure,,Mediapart,journalist,Focus on climate justice
Cyril Dion,,FRA,fr,Paris,@cyrildion,not_sure,,Filmmaker,journalist,Environmental filmmaker and writer
Laure Noualhat,,FRA,fr,Paris,@laurenoualhat,not_sure,,Freelance,journalist,Writes on climate and energy
Guillaume Pitron,,FRA,fr,Paris,@guillaumepitron,not_sure,,Freelance,journalist,Covers geopolitics of resources
Hélène Crié-Wiesner,,FRA,fr,Paris,@helenecw,not_sure,,Freelance,journalist,Environmental journalist
