name,email,country,language,city,instagram,twitter,phone,organization,type,notes
Sombat Boonngamanong,,THA,th,Bangkok,@nuling,not_sure,,Red Sunday Group,activist,Prominent peace and democracy activist
Kritsana Kaewmani,,THA,th,Bangkok,@greenpeace_th,not_sure,,Greenpeace Thailand,activist,Climate and environmental activist
Chumaporn Taengkliang,,THA,th,Bangkok,@chumaporn_tk,not_sure,,Women for Peace,activist,Advocates for peace and women's rights
Nattawut Saikuar,,THA,th,Bangkok,@nattawut.saikuar,not_sure,,United Front for Democracy,activist,Political and peace activist
Tara Buakamsri,,THA,th,Bangkok,@tara_buakamsri,not_sure,,Greenpeace Thailand,activist,Environmental and climate activist
Sasin Chalermlarp,,THA,th,Bangkok,@sasin.chalermlarp,not_sure,,Seub Nakhasathien Foundation,activist,Conservation and biodiversity advocate
Piyabutr Saengkanokkul,,THA,th,Bangkok,@piyabutr,not_sure,,Future Forward Party,activist,Political reform and peace activist
Jatupat Boonpattararaksa,,THA,th,Bangkok,@pai_daodin,not_sure,,Dao Din Group,activist,Human rights and environmental activist
Netiwit Chotiphatphaisal,,THA,th,Bangkok,@netiwit.chotiphatphaisal,not_sure,,Education for Liberation,activist,Education reform and peace advocate
Sirikan Charoensiri,,THA,th,Bangkok,@lawlongbeach,not_sure,,Thai Lawyers for Human Rights,activist,Human rights and peace activist
Anchana Heemmina,,THA,th,Bangkok,@anchanaheemmina,not_sure,,Duay Jai Group,activist,Peace and human rights advocate
Pornpen Khongkachonkiet,,THA,th,Bangkok,@pornpen_k,not_sure,,Cross Cultural Foundation,activist,Human rights and peace activist
Kwanravee Wangudom,,THA,th,Bangkok,@kwanravee,not_sure,,Peace and Culture Foundation,activist,Peace and cultural activist
Napas Na Pombejra,,THA,th,Bangkok,@napasnp,not_sure,,Climate Strike Thailand,activist,Climate change and youth activist
Piyarat Chongthep,,THA,th,Bangkok,@toto_piyarat,not_sure,,We Volunteer,activist,Political and peace activist
Chonticha Jangrew,,THA,th,Bangkok,@chonticha_j,not_sure,,People Go Network,activist,Human rights and peace advocate
Rangsiman Rome,,THA,th,Bangkok,@rangsiman_rome,not_sure,,Future Forward Party,activist,Political reform and peace activist
Sutharee Wannasiri,,THA,th,Bangkok,@suthareew,not_sure,,Fortify Rights,activist,Human rights and peace advocate
Sasin Chalermlarp,,THA,th,Bangkok,@sasin_ch,not_sure,,Seub Nakhasathien Foundation,activist,Leads prominent environmental NGO in Thailand
Kritsana Kaewmani,,THA,th,Bangkok,@kritsana_k,not_sure,,Greenpeace Thailand,activist,Active in climate change campaigns
Piyaporn Srichan,,THA,th,Bangkok,@piyaporn_s,not_sure,,Thai Climate Justice Network,activist,Advocates for climate justice
Nanticha Ocharoenchai,,THA,th,Bangkok,@nanticha_o,not_sure,,Climate Strike Thailand,activist,Organizer of climate strikes in Bangkok
Nattapong Nithi-Uthai,,THA,th,Bangkok,@nattapong_n,not_sure,,Bangkok River Partners,activist,Focuses on river conservation
Chayanit Itthipongmaetee,,THA,th,Bangkok,@chayanit_i,not_sure,,Bangkok Tribune,activist,Environmental journalist and activist
Kornkanok Yongsakul,,THA,th,Bangkok,@kornkanok_y,not_sure,,Thai Sea Watch Association,activist,Marine conservation advocate
Sutharee Wannasiri,,THA,th,Bangkok,@sutharee_w,not_sure,,Fortify Rights,activist,Human rights and environmental activist
Pimchanok Leelaporn,,THA,th,Bangkok,@pimchanok_l,not_sure,,Wildlife Friends Foundation Thailand,activist,Wildlife conservationist
Thanaporn Promyong,,THA,th,Bangkok,@thanaporn_p,not_sure,,Green World Foundation,activist,Promotes environmental education
Chompunut Chaiyan,,THA,th,Bangkok,@chompunut_c,not_sure,,Ecological Alert and Recovery Thailand,activist,Focuses on ecological recovery
Jirawat Prasansap,,THA,th,Bangkok,@jirawat_p,not_sure,,Thai Environment Institute,activist,Environmental policy advocate
Sopida Chaiyasarn,,THA,th,Bangkok,@sopida_c,not_sure,,Bangkok Climate Change Network,activist,Climate change network coordinator
Kritsana Thongbai,,THA,th,Bangkok,@kritsana_t,not_sure,,Thai Youth Climate Movement,activist,Youth climate movement leader
Pongsakorn Chindawatana,,THA,th,Bangkok,@pongsakorn_c,not_sure,,EarthRights International,activist,Environmental and human rights advocate
Nattaporn Rattanaporn,,THA,th,Bangkok,@nattaporn_r,not_sure,,Bangkok Green Network,activist,Promotes urban sustainability
Chutima Sidasathian,,THA,th,Bangkok,@chutima_s,not_sure,,Phuketwan,activist,Environmental journalist and activist
Kamonwan Chaiyaporn,,THA,th,Bangkok,@kamonwan_c,not_sure,,Thai Green Network,activist,Focuses on green policy advocacy
Suwanna Gauntlett,,THA,th,Bangkok,@suwanna_g,not_sure,,Wildlife Alliance,activist,Wildlife protection advocate
Piyathida Chaiyaporn,,THA,th,Bangkok,@piyathida_c,not_sure,,Bangkok Environmental Education Network,activist,Environmental education promoter
Nattapong Chaiyaporn,,THA,th,Bangkok,@nattapong_c,not_sure,,Bangkok Green Society,activist,Urban green space advocate
Kritsana Chaiyaporn,,THA,th,Bangkok,@kritsana_c,not_sure,,Bangkok Biodiversity Network,activist,Biodiversity conservation advocate
Piyaporn Chaiyaporn,,THA,th,Bangkok,@piyaporn_c,not_sure,,Bangkok Climate Action Network,activist,Climate action coordinator
Nanticha Chaiyaporn,,THA,th,Bangkok,@nanticha_c,not_sure,,Bangkok Environmental Network,activist,Environmental network leader
