name,email,country,language,city,instagram,twitter,phone,organization,type,notes
Juanita León,,COL,es,Bogota,@juanita_leon,not_sure,,La Silla Vacía,journalist,"Founder of La Silla Vacía, covers politics and environment"
Daniel Pardo,,COL,es,Bogota,@pardo,not_sure,,BBC Mundo,journalist,Covers geopolitics and international affairs
Catalina Oquendo,,COL,es,Bogota,@cataoquendo,not_sure,,El País,journalist,Reports on peace and conflict issues
María Paulina Baena,,COL,es,Bogota,@mariapbaena,@mariapb,,La Pulla,journalist,"Hosts La Pulla, focuses on social issues"
Santiago Rivas,,COL,es,Bogota,@rivas_santiago,@Rivas_Santiago,,Los Puros Criollos,journalist,Covers Colombian culture and environment
Laura Ardila,,COL,es,Bogota,@lauraardila83,@lauraardila83,,La Silla Vacía,journalist,Investigative journalist on environmental issues
Alberto Donadio,,COL,es,Bogota,@adonadio,not_sure,,El Espectador,journalist,"Veteran journalist, covers geopolitics"
María Jimena Duzán,,COL,es,Bogota,@mjimenduzan,@MJDuzan,,Semana,journalist,Columnist focusing on peace and politics
Yolanda Ruiz,,COL,es,Bogota,@yolandaruizce,@YolandaRuizCe,,RCN Radio,journalist,"Radio host, covers national issues"
Ricardo Calderón,,COL,es,Bogota,@rcalderon,not_sure,,Semana,journalist,"Investigative journalist, focuses on corruption and environment"
Claudia Morales,,COL,es,Bogota,@claudiamoralesm,@ClaudiaMoralesM,,Caracol Radio,journalist,"Radio journalist, covers social issues"
Gonzalo Guillén,,COL,es,Bogota,@gonzaloguillen,@HELIODOPTERO,,La Nueva Prensa,journalist,"Investigative journalist, focuses on corruption"
Camila Zuluaga,,COL,es,Bogota,@zuluagacamila,@ZuluagaCamila,,Blu Radio,journalist,"Radio host, covers politics and environment"
Jineth Bedoya,,COL,es,Bogota,@jinethbedoya,@jbedoyalima,,El Tiempo,journalist,Advocate for peace and women's rights
Felipe Zuleta,,COL,es,Bogota,@felipezuletal,not_sure,,Caracol Radio,journalist,"Radio journalist, covers politics and social issues"
Patricia Janiot,,COL,es,Bogota,@patriciajaniot,@patriciajaniot,,Univision,journalist,Covers international affairs and geopolitics
Cecilia Orozco,,COL,es,Bogota,@ceciliaorozco,@CeciliaOrozcoT,,El Espectador,journalist,"Columnist, focuses on politics and peace"
Mauricio Cárdenas,,COL,es,Bogota,@mauriciocard,not_sure,,Semana,journalist,Covers economic and geopolitical issues
Paola Ochoa,,COL,es,Bogota,@paolaochoa,@PaolaOchoaAmaya,,Blu Radio,journalist,"Radio host, covers economic and social issues"
Julio Sánchez Cristo,,COL,es,Bogota,@jsanchezcristo,@jsanchezcristo,,W Radio,journalist,"Radio host, covers national and international news"
Vanessa de la Torre,,COL,es,Bogota,@vanedelatorre,@vanedelatorre,,Caracol Televisión,journalist,"TV journalist, covers politics and environment"
Mónica Rodríguez,,COL,es,Bogota,@monyrodriguezoficial,@Monyrodriguezof,,Noticias Caracol,journalist,"TV journalist, covers social issues"
Diana Calderón,,COL,es,Bogota,@dianacalderonf,@DianaCalderonF,,Caracol Radio,journalist,"Radio journalist, covers politics and peace"
Luis Carlos Vélez,,COL,es,Bogota,@luiscarlosvelez,@lcvelez,,La FM,journalist,"Radio host, covers national and international news"
Claudia Palacios,,COL,es,Bogota,@claudiapalacios,@claudiapalacios,,Citytv,journalist,"TV journalist, covers social and environmental issues"
Darío Arizmendi,,COL,es,Bogota,@darioarizmendi,@darioarizmendi,,Caracol Radio,journalist,"Veteran journalist, covers politics and peace"
María Elvira Samper,,COL,es,Bogota,@mariaelvirasamper,@mariaesamper,,El Espectador,journalist,"Columnist, focuses on politics and social issues"
Yamit Amat,,COL,es,Bogota,@yamitamat,not_sure,,El Tiempo,journalist,"Veteran journalist, covers politics and environment"
Mabel Lara,,COL,es,Bogota,@mabellaranews,@MabelLaraNews,,Noticias Uno,journalist,"TV journalist, covers social and political issues"
Jorge Enrique Botero,,COL,es,Bogota,@jorgeenriquebotero,not_sure,,Telesur,journalist,Covers conflict and peace issues
María Teresa Ronderos,,COL,es,Bogota,@mtronderos,not_sure,,El Tiempo,journalist,"Investigative journalist, focuses on peace and politics"
Germán Manga,,COL,es,Bogota,@germanmanga,not_sure,,El Espectador,journalist,"Columnist, covers politics and environment"
Paola Guevara,,COL,es,Bogota,@paolaguevara,not_sure,,El País,journalist,Covers cultural and environmental issues
Juan Carlos Iragorri,,COL,es,Bogota,@juancarlosiragorri,@jiragorri,,Semana,journalist,Covers international affairs and geopolitics
María Isabel Rueda,,COL,es,Bogota,@mariaisabelrueda,not_sure,,El Tiempo,journalist,"Columnist, focuses on politics and peace"
Julián Martínez,,COL,es,Bogota,@julianmartinez,not_sure,,La Nueva Prensa,journalist,"Investigative journalist, focuses on corruption"
Ana María Arango,,COL,es,Bogota,@anamariaarango,not_sure,,El Espectador,journalist,Covers environmental and social issues
Juan Pablo Calvás,,COL,es,Bogota,@juanpablocalvas,@juanpablocalvas,,Blu Radio,journalist,"Radio host, covers politics and environment"
María Alejandra Villamizar,,COL,es,Bogota,@mavillamizar,@mavillamizar,,Caracol Radio,journalist,Covers peace and conflict issues
Gustavo Gómez,,COL,es,Bogota,@gusgomez1701,@gusgomez1701,,Caracol Radio,journalist,"Radio host, covers national news"
Margarita Vidal,,COL,es,Bogota,@margaritavidal,not_sure,,El Tiempo,journalist,"Columnist, focuses on culture and environment"
Jairo Libreros,,COL,es,Bogota,@jairo_libreros,not_sure,,RCN Radio,journalist,Covers geopolitics and international affairs
María Fernanda Navia,,COL,es,Bogota,@mafe_navia,not_sure,,Noticias RCN,journalist,"TV journalist, covers social issues"
Juan Roberto Vargas,,COL,es,Bogota,@juanrobertovargas,not_sure,,Noticias Caracol,journalist,"TV journalist, covers national news"
Andrea Bernal,,COL,es,Bogota,@andreabernaltv,not_sure,,NTN24,journalist,Covers international affairs and geopolitics
Claudia Gurisatti,,COL,es,Bogota,@claudiagurisatti,not_sure,,Noticias RCN,journalist,"TV journalist, covers politics and peace"
Javier Darío Restrepo,,COL,es,Bogota,@javierdarior,not_sure,,El Tiempo,journalist,"Veteran journalist, covers ethics and media"
Mónica Jaramillo,,COL,es,Bogota,@monicajaramillog,not_sure,,Noticias Caracol,journalist,"TV journalist, covers social and environmental issues"
Carlos Cortés,,COL,es,Bogota,@carloscortes,not_sure,,La Silla Vacía,journalist,Covers digital media and politics
María Lucía Fernández,,COL,es,Bogota,@marialuciafernandez,not_sure,,Noticias Caracol,journalist,"TV journalist, covers national news"
Juan Lozano,,COL,es,Bogota,@juanlozanoramirez,not_sure,,Noticias RCN,journalist,Covers politics and environment
María Elvira Arango,,COL,es,Bogota,@mariaelviraarango,not_sure,,El Espectador,journalist,Covers cultural and environmental issues
Germán Castro Caycedo,,COL,es,Bogota,@germancastro,not_sure,,El Tiempo,journalist,"Veteran journalist, covers Colombian culture"
Diana Montoya,,COL,es,Bogota,@dianamontoya,not_sure,,RCN Radio,journalist,Covers social and environmental issues
Jorge Alfredo Vargas,,COL,es,Bogota,@jorgealfredovargas,not_sure,,Noticias Caracol,journalist,"TV journalist, covers national news"
María Cristina Uribe,,COL,es,Bogota,@mariacristinauribe,not_sure,,Noticias RCN,journalist,"TV journalist, covers social issues"
Luis Eduardo Maldonado,,COL,es,Bogota,@luismaldonado,not_sure,,Noticias Uno,journalist,Covers politics and environment
Paola Turbay,,COL,es,Bogota,@paolaturbay,not_sure,,Noticias Caracol,journalist,"TV journalist, covers cultural issues"
Juan Diego Alvira,,COL,es,Bogota,@juandiego.alvira,not_sure,,Noticias Caracol,journalist,"TV journalist, covers national news"
Andrea Serna,,COL,es,Bogota,@andreasernafotos,not_sure,,RCN Radio,journalist,Covers cultural and social issues
Felipe Arias,,COL,es,Bogota,@felipearias71,not_sure,,Noticias RCN,journalist,"TV journalist, covers national news"
Silvia Corzo,,COL,es,Bogota,@silviacorzo,not_sure,,Noticias Caracol,journalist,"TV journalist, covers social issues"
Carlos Antonio Vélez,,COL,es,Bogota,@velezfutbol,not_sure,,Antena 2,journalist,"Sports journalist, covers national sports"
Mónica Fonseca,,COL,es,Bogota,@fonsecamonica,not_sure,,Blu Radio,journalist,Covers technology and environment
Julián Román,,COL,es,Bogota,@julianroman1,not_sure,,El Espectador,journalist,Covers cultural and social issues
María Clara Gracia,,COL,es,Bogota,@mariaclaragracia,not_sure,,Caracol Radio,journalist,"Radio host, covers social issues"
Juan Manuel Correal,,COL,es,Bogota,@juanmacorreal,not_sure,,RCN Radio,journalist,"Radio host, covers cultural issues"
Margarita Ortega,,COL,es,Bogota,@margaritaortega,not_sure,,Noticias RCN,journalist,"TV journalist, covers social issues"
Daniel Pardo,,COL,es,Bogota,@pardo_daniel,not_sure,,BBC Mundo,journalist,"BBC Mundo correspondent, covers geopolitics"
Laura Gil,,COL,es,Bogota,@lauraggils,not_sure,,El Tiempo,journalist,"Columnist at El Tiempo, focuses on international relations"
