name,email,country,language,city,instagram,twitter,phone,organization,type,notes
Zofeen Ebrahim,,PAK,ur,Karachi,@zofeen28,@zofeen28,,Freelance Journalist,journalist,Covers climate and environmental issues
Afia Salam,,PAK,ur,Karachi,@afiasalam,@afiasalam,,Freelance Journalist,journalist,Focus on environment and climate change
Umer Bin Ajmal,,PAK,ur,Karachi,@umerbinajmal,not_sure,,Dawn News,journalist,Reports on geopolitics and environment
Hassan Khan,,PAK,ur,Karachi,@hassankhan,not_sure,,Geo News,journalist,Covers international affairs
Rabia Mehmood,,PAK,ur,Karachi,@rabail26,not_sure,,Freelance Journalist,journalist,Focus on human rights and peace
Mehreen Zahra-Malik,,PAK,ur,Karachi,@mehreen_z_malik,@mehreen_z_malik,,Reuters,journalist,Covers geopolitics and climate issues
Shahzeb Jillani,,PAK,ur,Karachi,@shahzebjillani,@ShahzebJillani,,BBC Urdu,journalist,Focus on international affairs
Sana Jamal,,PAK,ur,Karachi,@sanajamal,not_sure,,Gulf News,journalist,Covers climate and environmental issues
Zainab Imam,,PAK,ur,Karachi,@zainabimam,not_sure,,Dawn News,journalist,Focus on peace and conflict
Murtaza Solangi,,PAK,ur,Karachi,@murtazasolangi,@murtazasolangi,,Voice of America,journalist,Covers geopolitics and peace
Nida Kirmani,,PAK,ur,Karachi,@nidkirm,not_sure,,Freelance Journalist,journalist,Focus on urban issues and environment
Rina Saeed Khan,,PAK,ur,Karachi,@rinasaeed,@rinasaeed,,Freelance Journalist,journalist,Covers climate change and biodiversity
Ali Tauqeer Sheikh,,PAK,ur,Karachi,@alitsheikh,not_sure,,LEAD Pakistan,journalist,Focus on climate policy
Huma Yusuf,,PAK,ur,Karachi,@humayusuf,@humayusuf,,Dawn News,journalist,Covers geopolitics and climate
Zarrar Khuhro,,PAK,ur,Karachi,@zarrarkhuhro,@ZarrarKhuhro,,Dawn News,journalist,Focus on international affairs
Farieha Aziz,,PAK,ur,Karachi,@fariehaaziz,@fariehaaziz,,Bolo Bhi,journalist,Covers digital rights and peace
Sahar Habib Ghazi,,PAK,ur,Karachi,@saharhghazi,@saharhghazi,,Global Voices,journalist,Focus on peace and human rights
Zahid Hussain,,PAK,ur,Karachi,@zahid_hussain,not_sure,,Dawn News,journalist,Covers geopolitics and security
Amir Zia,,PAK,ur,Karachi,@amirzia1,@AmirZia1,,Bol News,journalist,Focus on politics and environment
Kiran Nazish,,PAK,ur,Karachi,@kirannazish,@kirannazish,,The Coalition For Women In Journalism,journalist,Covers peace and women's rights
Urooj Zia,,PAK,ur,Karachi,@uroojzia,@uroojzia,,Freelance Journalist,journalist,Focus on human rights and environment
Nadeem Farooq Paracha,,PAK,ur,Karachi,@nadeemfparacha,@NadeemfParacha,,Dawn News,journalist,Covers culture and politics
Ayesha Tammy Haq,,PAK,ur,Karachi,@ayeshatammyhaq,@tammyhaq,,Freelance Journalist,journalist,Focus on law and human rights
Mubashir Zaidi,,PAK,ur,Karachi,@mubashirzaidi,@mubashirzaidi,,Dawn News,journalist,Covers politics and security
Beena Sarwar,,PAK,ur,Karachi,@beenasarwar,@beenasarwar,,South Asia Peace Action Network,journalist,Focus on peace and human rights
Fahad Desmukh,,PAK,ur,Karachi,@desmukh,@desmukh,,Al Jazeera,journalist,Covers geopolitics and technology
Saba Imtiaz,,PAK,ur,Karachi,@sabaimtiaz,@SabaImtiaz,,Freelance Journalist,journalist,Focus on culture and politics
Ammar Shahbazi,,PAK,ur,Karachi,@ammarshahbazi,@ammarshahbazi,,The Express Tribune,journalist,Focus on urban development and environment
Sahar Bandial,,PAK,ur,Karachi,@saharbandial,not_sure,,Freelance Journalist,journalist,Covers law and human rights
Raza Rumi,,PAK,ur,Karachi,@razarumi,@Razarumi,,Naya Daur Media,journalist,Focus on politics and peace
Ayesha Siddiqa,,PAK,ur,Karachi,@ayesha.siddiqa,@iamthedrifter,,Freelance Journalist,journalist,Covers security and geopolitics
Sharmeen Obaid-Chinoy,,PAK,ur,Karachi,@sharmeenobaidchinoy,@sharmeenochinoy,,SOC Films,journalist,Focus on social issues and peace
Madiha Tahir,,PAK,ur,Karachi,@madiha_tahir,not_sure,,South Asia Journal,journalist,Covers geopolitics and conflict
Zainab M. Khan,,PAK,ur,Karachi,@zainabmkhan,not_sure,,Freelance Journalist,journalist,Focus on culture and environment
Khalid Hameed Farooqi,,PAK,ur,Karachi,@khalidhfarooqi,not_sure,,Geo News,journalist,Covers international affairs
Sana Saleem,,PAK,ur,Karachi,@sanasaleem,@sanasaleem,,Bolo Bhi,journalist,Focus on digital rights and peace
Nighat Dad,,PAK,ur,Karachi,@nighatdad,@nighatdad,,Digital Rights Foundation,journalist,Covers digital rights and security
Mubashir Lucman,,PAK,ur,Karachi,@mubashirlucman,@mubasherlucman,,ARY News,journalist,Focus on politics and environment
Sami Shah,,PAK,ur,Karachi,@samishah,@samishah,,Freelance Journalist,journalist,Covers culture and politics
Hassan Belal Zaidi,,PAK,ur,Karachi,@hassanbelalzaidi,@hassanbzaidi,,Dawn News,journalist,Focus on politics and environment
Aamna Haider Isani,,PAK,ur,Karachi,@aamnaisani,@aamnaisani,,Something Haute,journalist,Covers culture and lifestyle
Owais Tohid,,PAK,ur,Karachi,@owais.tohid,not_sure,,Geo News,journalist,Covers politics and security
Farieha Peracha,,PAK,ur,Karachi,@farieha.peracha,not_sure,,Freelance Journalist,journalist,Focus on peace and conflict resolution
Zehra Abid,,PAK,ur,Karachi,@zehraabid,not_sure,,Freelance Journalist,journalist,Covers culture and environment
Sana Mirza,,PAK,ur,Karachi,@sanamirza,not_sure,,Geo News,journalist,Focus on politics and international affairs
Saba Rehman,,PAK,ur,Karachi,@sabarehman,not_sure,,Freelance Journalist,journalist,Covers human rights and environment
Zainab Qureshi,,PAK,ur,Karachi,@zainabqureshi,not_sure,,Freelance Journalist,journalist,Focus on culture and peace
Aliya Iqbal Naqvi,,PAK,ur,Karachi,@aliya.iqbal.naqvi,not_sure,,Freelance Journalist,journalist,Covers culture and human rights
Sadia Khan,,PAK,ur,Karachi,@sadiakhan,not_sure,,Freelance Journalist,journalist,Focus on environment and climate change
Ayesha Khan,,PAK,ur,Karachi,@ayeshakhan,not_sure,,Freelance Journalist,journalist,Covers culture and politics
Hina Ali,,PAK,ur,Karachi,@hinaali,not_sure,,Freelance Journalist,journalist,Focus on human rights and environment
Saira Ahmed,,PAK,ur,Karachi,@sairaahmed,not_sure,,Freelance Journalist,journalist,Covers culture and peace
Rabia Khan,,PAK,ur,Karachi,@rabiakhan,not_sure,,Freelance Journalist,journalist,Focus on environment and climate change
Nida Ahmed,,PAK,ur,Karachi,@nidaahmed,not_sure,,Freelance Journalist,journalist,Covers culture and politics
Sana Ali,,PAK,ur,Karachi,@sanaali,not_sure,,Freelance Journalist,journalist,Focus on human rights and environment
Ayesha Ahmed,,PAK,ur,Karachi,@ayeshaahmed,not_sure,,Freelance Journalist,journalist,Covers culture and peace
Hina Khan,,PAK,ur,Karachi,@hinakhan,not_sure,,Freelance Journalist,journalist,Focus on environment and climate change
Saira Khan,,PAK,ur,Karachi,@sairakhan,not_sure,,Freelance Journalist,journalist,Covers culture and politics
Rabia Ahmed,,PAK,ur,Karachi,@rabiaahmed,not_sure,,Freelance Journalist,journalist,Focus on human rights and environment
