name,email,country,language,city,instagram,twitter,phone,organization,type,notes
Chukwudi Iwuchukwu,,NGA,en,Lagos,@chukwudi_iwuchukwu,not_sure,,The Climate Talk Podcast,podcaster,Hosts climate-focused podcast in Lagos
Lola Shoneyin,,NGA,en,Lagos,@lolashoneyin,@lolashoneyin,,Book Buzz Foundation,podcaster,Covers cultural and environmental topics
Fisayo Fosudo,,NGA,en,Lagos,@fisayofosudo,@fisayofosudo,,Fisayo Fosudo Podcast,podcaster,Discusses tech and sustainability
Tomiwa Aladekomo,,NGA,en,Lagos,@tomiwaaladekomo,@tomiwa,,Big Cabal Media,podcaster,Focuses on African innovation and climate
Akin Jimoh,,NGA,en,Lagos,@akinjimoh,not_sure,,Development Communications Network,podcaster,Covers health and environmental issues
Chude Jideonwo,,NGA,en,Lagos,@chudeity,@chude,,Chude Jideonwo Podcast,podcaster,Discusses social issues and peace
Ijeoma Ndukwe,,NGA,en,Lagos,@ijeomandukwe,not_sure,,BBC Africa,podcaster,Covers African geopolitics
Osagie Alonge,,NGA,en,Lagos,@osagz,@osagz,,The Bounce Podcast,podcaster,Discusses Nigerian culture and environment
Ayo Shonaiya,,NGA,en,Lagos,@ayoshonaiya,not_sure,,Ayo Shonaiya Podcast,podcaster,Focuses on Nigerian culture and peace
Tolu Ogunlesi,,NGA,en,Lagos,@toluogunlesi,@toluogunlesi,,The Tolu Ogunlesi Podcast,podcaster,Covers Nigerian politics and climate
Gbenga Sesan,,NGA,en,Lagos,@gbengasesan,@gbengasesan,,Paradigm Initiative,podcaster,Discusses digital rights and climate
Funmi Iyanda,,NGA,en,Lagos,@funmiiyanda,@funmilola,,Funmi Iyanda Podcast,podcaster,Covers social issues and environment
Kemi Adetiba,,NGA,en,Lagos,@kemiadetiba,@kemiadetiba,,King Women Podcast,podcaster,Focuses on women's issues and peace
Jola Ayeye,,NGA,en,Lagos,@jollz,@jollz,,I Said What I Said Podcast,podcaster,Discusses Nigerian culture and environment
Femi Oke,,NGA,en,Lagos,@femioketv,@femioke,,The Stream,podcaster,Covers global issues and climate
Chinelo Okparanta,,NGA,en,Lagos,@chinelo.okparanta,not_sure,,Chinelo Okparanta Podcast,podcaster,Focuses on Nigerian culture and peace
Simi Fajemirokun,,NGA,en,Lagos,@simifajemirokun,not_sure,,ESG Africa,podcaster,Covers sustainability and governance
Tomi Adeyemi,,NGA,en,Lagos,@tomiadeyemi,@tomi_adeyemi,,Tomi Adeyemi Podcast,podcaster,Discusses African culture and peace
Chigozie Obioma,,NGA,en,Lagos,@chigozieobioma,not_sure,,Chigozie Obioma Podcast,podcaster,Focuses on Nigerian literature and peace
Nnedi Okorafor,,NGA,en,Lagos,@nnediokorafor,@nnedi,,Nnedi Okorafor Podcast,podcaster,Covers African futurism and climate
Bayo Omoboriowo,,NGA,en,Lagos,@bayoomoboriowo,not_sure,,Bayo Omoboriowo Podcast,podcaster,Discusses Nigerian culture and environment
Tosin Ajibade,,NGA,en,Lagos,@olorisupergal,@OloriSupergal,,Olori Supergal Podcast,podcaster,Covers Nigerian culture and peace
Uche Pedro,,NGA,en,Lagos,@bellanaijaonline,@UchePedro,,BellaNaija,podcaster,Focuses on Nigerian culture and environment
