name,email,country,language,city,instagram,twitter,phone,organization,type,notes
Monica Eng,,USA,en,Chicago,@monicaeng89,not_sure,,Chewing Podcast,podcaster,Hosts food and culture podcast with environmental themes
Jerome McDonnell,,USA,en,Chicago,@worldviewwbez,not_sure,,Worldview Podcast,podcaster,Focuses on global issues including climate
Justin Kaufmann,,USA,en,Chicago,@justin_kaufmann,not_sure,,The Chicago Way Podcast,podcaster,Discusses local politics and social issues
Jacoby Cochran,,USA,en,Chicago,@jacoby_cochran,not_sure,,City Cast Chicago,podcaster,Covers local news and community stories
Gillian McGhee,,USA,en,Chicago,@gillianmcghee,not_sure,,The Climate Pod,podcaster,Co-hosts podcast on climate change
Tyler Culberson,,USA,en,Chicago,@tylerculberson,not_sure,,The Climate Pod,podcaster,Co-hosts podcast on climate change
Amy Guth,,USA,en,Chicago,@amyguth,@amyguth,,Crain's Daily Gist Podcast,podcaster,Covers business and environmental topics
Eve Ewing,,USA,en,Chicago,@eveewing,@eveewing,,Bughouse Square with Eve Ewing,podcaster,Discusses social justice and community issues
Kyla Williams,,USA,en,Chicago,@kyla_williams,not_sure,,The Intersection Podcast,podcaster,Explores social issues and community stories
Brian Babylon,,USA,en,Chicago,@brianbabylon,@brianbabylon,,The Babylon Beat,podcaster,Focuses on cultural and social issues
Jen Sabella,,USA,en,Chicago,@jensabella,not_sure,,City Cast Chicago,podcaster,Covers local news and community stories
Erin Allen,,USA,en,Chicago,@erinallen93,not_sure,,Curious City Podcast,podcaster,Explores Chicago's history and environment
A.D. Quig,,USA,en,Chicago,@ad_quig,@ad_quig,,The Daily Line Podcast,podcaster,Covers local politics and policy
Jon Hansen,,USA,en,Chicago,@jonhansen,not_sure,,The Chicago Way Podcast,podcaster,Discusses local politics and social issues
Shannon Heffernan,,USA,en,Chicago,@shannonheffernan,not_sure,,WBEZ Chicago,podcaster,Covers criminal justice and social issues
Kari Lydersen,,USA,en,Chicago,@karilydersen,not_sure,,Midwest Energy News Podcast,podcaster,Focuses on energy and environmental issues
Tony Sarabia,,USA,en,Chicago,@tonysarabia,not_sure,,WBEZ Chicago,podcaster,Covers cultural and social issues
Niala Boodhoo,,USA,en,Chicago,@nialaboodhoo,not_sure,,The 21st Show,podcaster,Discusses Illinois news and issues
Odette Yousef,,USA,en,Chicago,@odetteyousef,not_sure,,WBEZ Chicago,podcaster,Covers immigration and social issues
Natalie Moore,,USA,en,Chicago,@natalieymoore,not_sure,,WBEZ Chicago,podcaster,"Focuses on race, class, and communities"
Mary Dixon,,USA,en,Chicago,@marydixonradio,not_sure,,WXRT Radio,podcaster,Covers music and cultural issues
Tony Fitzpatrick,,USA,en,Chicago,@tonyfitzpatrick9,not_sure,,The Dime Stories Podcast,podcaster,Discusses art and cultural issues
Mick Dumke,,USA,en,Chicago,@mickdumke,not_sure,,ProPublica Illinois,podcaster,Investigates local government and policy
Jamie Kalven,,USA,en,Chicago,@invisibleinstitute,not_sure,,The View From Room 205,podcaster,Focuses on social justice and community issues
Ben Joravsky,,USA,en,Chicago,@benjoravsky,not_sure,,The Ben Joravsky Show,podcaster,Covers local politics and policy
Sarah Karp,,USA,en,Chicago,@sarahkarp,not_sure,,WBEZ Chicago,podcaster,Covers education and social issues
Steve Bynum,,USA,en,Chicago,@stevebynum,not_sure,,WBEZ Chicago,podcaster,Focuses on cultural and social issues
Linda Lutton,,USA,en,Chicago,@lindalutton,not_sure,,WBEZ Chicago,podcaster,Covers education and community issues
Peter Sagal,,USA,en,Chicago,@petersagal,@petersagal,,Wait Wait... Don't Tell Me!,podcaster,Hosts NPR's news quiz show
Alison Cuddy,,USA,en,Chicago,@alisoncuddy,not_sure,,Chicago Humanities Festival,podcaster,Covers cultural and social issues
Rick Kogan,,USA,en,Chicago,@rickkogan,not_sure,,After Hours with Rick Kogan,podcaster,Discusses Chicago's cultural scene
Eddie Arruza,,USA,en,Chicago,@eddiearruza,not_sure,,Chicago Tonight,podcaster,Covers local news and issues
Kristen Schorsch,,USA,en,Chicago,@kristenschorsch,not_sure,,WBEZ Chicago,podcaster,Covers health and social issues
Becky Vevea,,USA,en,Chicago,@beckyvevea,not_sure,,WBEZ Chicago,podcaster,Covers education and community issues
Michael Puente,,USA,en,Chicago,@michaelpuente,not_sure,,WBEZ Chicago,podcaster,Covers Northwest Indiana and Chicago issues
Claudia Morell,,USA,en,Chicago,@claudiamorell,not_sure,,WBEZ Chicago,podcaster,Covers politics and policy
Dave McKinney,,USA,en,Chicago,@davemckinney,@davemckinney,,WBEZ Chicago,podcaster,Covers state politics and policy
Tony Arnold,,USA,en,Chicago,@tonyarnold,@tonyjarnold,,WBEZ Chicago,podcaster,Covers politics and government
Dan Mihalopoulos,,USA,en,Chicago,@dmihalopoulos,@dmihalopoulos,,WBEZ Chicago,podcaster,Investigates local government and policy
Alex Keefe,,USA,en,Chicago,@alexkeefe,not_sure,,WBEZ Chicago,podcaster,Covers politics and policy
Maria Zamudio,,USA,en,Chicago,@mzamudio,not_sure,,WBEZ Chicago,podcaster,Covers immigration and social issues
Monica Eng,,USA,en,Chicago,@monicaengreporter,@monicaeng,,Chewing Podcast,podcaster,Hosts food and culture podcast with environmental topics
Dometi Pongo,,USA,en,Chicago,@dometi_,@dometi_,,The City Cast Chicago,podcaster,"Covers local Chicago issues, including environment"
Justin Kaufmann,,USA,en,Chicago,@justkaufmann,not_sure,,The Chicago Way,podcaster,Discusses Chicago politics and environment
Eve Ewing,,USA,en,Chicago,@eve.ewing,@eveewing,,Bughouse Square,podcaster,Covers social issues and climate
Kyla Williams,,USA,en,Chicago,@kylawilliams,not_sure,,The Climate Pod,podcaster,Focuses on climate change issues
Tyler Greene,,USA,en,Chicago,@tylergreene,not_sure,,The Climate Pod,podcaster,Discusses climate change and policy
Jill Hopkins,,USA,en,Chicago,@jillhopkins,not_sure,,The Moth,podcaster,Hosts storytelling podcast with diverse topics
Jenn White,,USA,en,Chicago,@jennwhite,@jennwhite,,1A,podcaster,"Covers national issues, including climate"
Sasha-Ann Simons,,USA,en,Chicago,@sashaannsimons,not_sure,,Reset with Sasha-Ann Simons,podcaster,"Covers local news, including environment"
Gretchen Helfrich,,USA,en,Chicago,@gretchenhelfrich,not_sure,,Chicago Public Radio,podcaster,Covers legal and environmental issues
Jamie Kalven,,USA,en,Chicago,@jamiekalven,not_sure,,Invisible Institute,podcaster,Focuses on social justice and environment
Ari Shapiro,,USA,en,Chicago,@arishapiro,@arishapiro,,All Things Considered,podcaster,"Covers national and international issues, including climate"
